recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, delay, effect_size_ph, hazard_trt, target_median_trt, target_hr, random_withdrawal, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m, old_seed, median_survival_trt, median_survival_ctrl, rmst_trt_360m, rmst_ctrl_360m, gAHR_360m, AHR_360m, node_name
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 121.75, 0.9, 0.0010479102147548, 562.721100259219, 0.649078202028939, 0.000597487911286915, 155.516032242581, 154.338430815216, 0.863353574133703, 0.866750617802225, 279.286982066901, 263.472181842347, 0.728322347829752, 0.733092809738239, 0.744650279348362, 0.707106781186548, 0.614949457500129, 0.5, 178267715, 562.721100259218, 365.250000000001, 866.112028430924, 526.94436319394, 0.624160059533231, 0.627360867158526, ims-node2
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 121.75, 0.9, 0.00118871789166521, 510.486573760127, 0.715493842099808, 0.000639928703867717, 155.318133340987, 154.338430815216, 0.887122828209568, 0.888899287943824, 276.517966551878, 263.472181842347, 0.775148969041089, 0.777654947327255, 0.738294662904147, 0.707106781186548, 0.594222252699521, 0.5, 622519682, 510.486573760128, 365.250000000001, 776.401113690815, 526.94436319394, 0.689849944631464, 0.691578230725917, ims-node2
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 121.75, 0.9, 0.00118871789166521, 510.486573760127, 0.715493842099808, 0.000639928703867717, 155.318133340987, 154.338430815216, 0.887122828209568, 0.888899287943824, 276.517966551878, 263.472181842347, 0.775148969041089, 0.777654947327255, 0.738294662904147, 0.707106781186548, 0.594222252699521, 0.5, 157619763, 510.486573760128, 365.250000000001, 776.401113690815, 526.94436319394, 0.689849944631464, 0.691578230725917, ims-node2
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 121.75, 0.9, 0.00135490226271449, 462.806423839387, 0.789206850177077, 0.000685935135494732, 155.08598685116, 154.338430815216, 0.914313058774298, 0.915025505362963, 273.328345826926, 263.472181842347, 0.82915817272316, 0.830167470406967, 0.730863377028889, 0.707106781186548, 0.570656537303926, 0.5, 1559251699, 462.806423839387, 365.250000000001, 694.507092702881, 526.94436319394, 0.765349755456865, 0.766066680098685, ims-node2
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 121.75, 0.9, 0.00135490226271449, 462.806423839387, 0.789206850177077, 0.000685935135494732, 155.08598685116, 154.338430815216, 0.914313058774298, 0.915025505362963, 273.328345826926, 263.472181842347, 0.82915817272316, 0.830167470406967, 0.730863377028889, 0.707106781186548, 0.570656537303926, 0.5, 1676177772, 462.806423839387, 365.250000000001, 694.507092702881, 526.94436319394, 0.765349755456865, 0.766066680098685, ims-node2
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 121.75, 0.9, 0.00143784494265749, 443.132443032576, 0.824245675853505, 0.000707475769956917, 154.970702897889, 154.338430815216, 0.927640992138955, 0.928052077640243, 271.767480545137, 263.472181842347, 0.855729126960458, 0.856312596132618, 0.727182449274659, 0.707106781186548, 0.559246854165047, 0.5, 2131091187, 443.132443032575, 365.250000000001, 660.715197521888, 526.94436319394, 0.802307156161658, 0.80272730254614, ims-node2
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 121.75, 0.9, 0.00143784494265749, 443.132443032576, 0.824245675853505, 0.000707475769956917, 154.970702897889, 154.338430815216, 0.927640992138955, 0.928052077640243, 271.767480545137, 263.472181842347, 0.855729126960458, 0.856312596132618, 0.727182449274659, 0.707106781186548, 0.559246854165047, 0.5, 776686410, 443.132443032575, 365.250000000001, 660.715197521888, 526.94436319394, 0.802307156161658, 0.80272730254614, ims-node2
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 121.75, 0.9, 0.00144758012549314, 281.36055012961, 0.649078202028939, 0.00097617049275813, 134.202849260351, 131.736090921173, 0.825985941214444, 0.836857022648609, 226.770846137182, 197.60413638176, 0.658244591498256, 0.674655947391897, 0.576823148889762, 0.5, 0.442823556354151, 0.25, 1009257675, 281.360550129609, 182.625, 532.676964694208, 263.472181842347, 0.54485904946863, 0.559937851967567, ims-node2
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 121.75, 0.9, 0.00144758012549314, 281.36055012961, 0.649078202028939, 0.00097617049275813, 134.202849260351, 131.736090921173, 0.825985941214444, 0.836857022648609, 226.770846137182, 197.60413638176, 0.658244591498256, 0.674655947391897, 0.576823148889762, 0.5, 0.442823556354151, 0.25, 1864000667, 281.360550129609, 182.625, 532.676964694208, 263.472181842347, 0.54485904946863, 0.559937851967567, ims-node2
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 121.75, 0.9, 0.00173079160448146, 255.243286880063, 0.715493842099808, 0.00108159083282997, 133.892835458341, 131.736090921173, 0.850109699902986, 0.856552801845968, 222.666618349975, 197.60413638176, 0.704354715502616, 0.714155471487113, 0.566963665512587, 0.5, 0.413314747385688, 0.25, 1309656257, 255.243286880063, 182.625, 461.46770114124, 263.472181842347, 0.609776219333959, 0.6189604261644, ims-node2
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 121.75, 0.9, 0.00173079160448146, 255.243286880063, 0.715493842099808, 0.00108159083282997, 133.892835458341, 131.736090921173, 0.850109699902986, 0.856552801845968, 222.666618349975, 197.60413638176, 0.704354715502616, 0.714155471487113, 0.566963665512587, 0.5, 0.413314747385688, 0.25, 1503111251, 255.243286880063, 182.625, 461.46770114124, 263.472181842347, 0.609776219333959, 0.6189604261644, ims-node2
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 121.75, 0.9, 0.00210708884985386, 231.403211919694, 0.789206850177077, 0.00120586728355172, 133.486351520027, 131.736090921173, 0.879816575698882, 0.882822094264388, 217.487160051003, 197.60413638176, 0.762421568002675, 0.767027062239237, 0.554123798552337, 0.5, 0.377126631518009, 0.25, 615260608, 231.403211919693, 182.625, 396.46717653191, 263.472181842347, 0.690228862830676, 0.694635159937607, ims-node2
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 121.75, 0.9, 0.00210708884985386, 231.403211919694, 0.789206850177077, 0.00120586728355172, 133.486351520027, 131.736090921173, 0.879816575698882, 0.882822094264388, 217.487160051003, 197.60413638176, 0.762421568002675, 0.767027062239237, 0.554123798552337, 0.5, 0.377126631518009, 0.25, 144339315, 231.403211919693, 182.625, 396.46717653191, 263.472181842347, 0.690228862830676, 0.694635159937607, ims-node2
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 121.75, 0.9, 0.00231474460440226, 221.566221516288, 0.824245675853505, 0.00126824399455799, 133.26465374718, 131.736090921173, 0.89545960600157, 0.897333257499065, 214.75596198155, 197.60413638176, 0.793347002374839, 0.796227048135192, 0.547163182617162, 0.5, 0.358531616575972, 0.25, 1052322851, 221.566221516288, 182.625, 369.646387244476, 263.472181842347, 0.732332421064345, 0.735114231916523, ims-node2
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 121.75, 0.9, 0.00231474460440226, 221.566221516288, 0.824245675853505, 0.00126824399455799, 133.26465374718, 131.736090921173, 0.89545960600157, 0.897333257499065, 214.75596198155, 197.60413638176, 0.793347002374839, 0.796227048135192, 0.547163182617162, 0.5, 0.358531616575972, 0.25, 1358969637, 221.566221516288, 182.625, 369.646387244476, 263.472181842347, 0.732332421064345, 0.735114231916523, ims-node2
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 182.625, 0.9, 0.000383665198134289, 1688.16330077766, 0.649078202028939, 0, 172.47091664017, 172.47091664017, 1, 1, 329.602169262547, 326.125035191387, 0.810901443516296, 0.813772835942944, 0.890898718140339, 0.890898718140339, 0.830612924969886, 0.7937005259841, 366421361, 1688.16330077766, 1095.75, 2457.35143936612, 1579.2893087386, 0.640780216309218, 0.641988351965206, ims-node2
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 182.625, 0.9, 0.000383665198134289, 1688.16330077766, 0.649078202028939, 0, 172.47091664017, 172.47091664017, 1, 1, 329.602169262547, 326.125035191387, 0.810901443516296, 0.813772835942944, 0.890898718140339, 0.890898718140339, 0.830612924969886, 0.7937005259841, 1812801550, 1688.16330077766, 1095.75, 2457.35143936612, 1579.2893087386, 0.640780216309218, 0.641988351965206, ims-node2
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 182.625, 0.9, 0.000428238272157105, 1531.45972128038, 0.715493842099808, 0, 172.47091664017, 172.47091664017, 1, 1, 328.971801988586, 326.125035191387, 0.845754870041033, 0.847205764739482, 0.890898718140339, 0.890898718140339, 0.823879049407676, 0.7937005259841, 377196171, 1531.45972128038, 1095.75, 2232.2400630396, 1579.2893087386, 0.706553266902412, 0.707170278811418, ims-node2
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 182.625, 0.9, 0.000428238272157105, 1531.45972128038, 0.715493842099808, 0, 172.47091664017, 172.47091664017, 1, 1, 328.971801988586, 326.125035191387, 0.845754870041033, 0.847205764739482, 0.890898718140339, 0.890898718140339, 0.823879049407676, 0.7937005259841, 1330285756, 1531.45972128038, 1095.75, 2232.2400630396, 1579.2893087386, 0.706553266902412, 0.707170278811418, ims-node2
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 182.625, 0.9, 0.00047903913968621, 1388.41927151816, 0.789206850177077, 0, 172.47091664017, 172.47091664017, 1, 1, 328.257490738372, 326.125035191387, 0.884722361326578, 0.885281995245029, 0.890898718140339, 0.890898718140339, 0.816270851709675, 0.7937005259841, 1404429301, 1388.41927151816, 1095.75, 2021.57509075752, 1579.2893087386, 0.780672850109349, 0.780905605590058, ims-node2
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 182.625, 0.9, 0.00047903913968621, 1388.41927151816, 0.789206850177077, 0, 172.47091664017, 172.47091664017, 1, 1, 328.257490738372, 326.125035191387, 0.884722361326578, 0.885281995245029, 0.890898718140339, 0.890898718140339, 0.816270851709675, 0.7937005259841, 1881549421, 1388.41927151816, 1095.75, 2021.57509075752, 1579.2893087386, 0.780672850109349, 0.780905605590058, ims-node2
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 182.625, 0.9, 0.000503694269394424, 1329.39732909773, 0.824245675853505, 0, 172.47091664017, 172.47091664017, 1, 1, 327.912392605294, 326.125035191387, 0.903428024532876, 0.9037449498191, 0.890898718140339, 0.890898718140339, 0.812603737470496, 0.7937005259841, 978386616, 1329.39732909773, 1095.75, 1933.42912352642, 1579.2893087386, 0.816327804060021, 0.816471187857769, ims-node2
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 182.625, 0.9, 0.000503694269394424, 1329.39732909773, 0.824245675853505, 0, 172.47091664017, 172.47091664017, 1, 1, 327.912392605294, 326.125035191387, 0.903428024532876, 0.9037449498191, 0.890898718140339, 0.890898718140339, 0.812603737470496, 0.7937005259841, 699784462, 1329.39732909773, 1095.75, 1933.42912352642, 1579.2893087386, 0.816327804060021, 0.816471187857769, ims-node2
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 182.625, 0.9, 0.000911805172543511, 562.721100259219, 0.649078202028939, 0, 154.338430815216, 154.338430815216, 1, 1, 273.294844262008, 263.472181842347, 0.773658535384561, 0.781165664815787, 0.707106781186548, 0.707106781186548, 0.598641708098538, 0.5, 1242871241, 562.721100259219, 365.250000000001, 929.799071332118, 526.94436319394, 0.595533645308314, 0.602388670859429, ims-node2
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 182.625, 0.9, 0.000911805172543511, 562.721100259219, 0.649078202028939, 0, 154.338430815216, 154.338430815216, 1, 1, 273.294844262008, 263.472181842347, 0.773658535384561, 0.781165664815787, 0.707106781186548, 0.707106781186548, 0.598641708098538, 0.5, 1652597387, 562.721100259219, 365.250000000001, 929.799071332118, 526.94436319394, 0.595533645308314, 0.602388670859429, ims-node2
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 182.625, 0.9, 0.0010570729174061, 510.486573760127, 0.715493842099808, 0, 154.338430815216, 154.338430815216, 1, 1, 271.773976989529, 263.472181842347, 0.809477010132777, 0.813618626430124, 0.707106781186548, 0.707106781186548, 0.582968845784889, 0.5, 1803115696, 510.486573760127, 365.250000000001, 823.260381526596, 526.94436319394, 0.661154723136936, 0.6650358594665, ims-node2
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 182.625, 0.9, 0.0010570729174061, 510.486573760127, 0.715493842099808, 0, 154.338430815216, 154.338430815216, 1, 1, 271.773976989529, 263.472181842347, 0.809477010132777, 0.813618626430124, 0.707106781186548, 0.707106781186548, 0.582968845784889, 0.5, 132738219, 510.486573760127, 365.250000000001, 823.260381526596, 526.94436319394, 0.661154723136936, 0.6650358594665, ims-node2
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 182.625, 0.9, 0.00123696134287134, 462.806423839387, 0.789206850177077, 0, 154.338430815216, 154.338430815216, 1, 1, 269.926949117667, 263.472181842347, 0.852054655716334, 0.853821981155538, 0.707106781186548, 0.707106781186548, 0.56412825236664, 0.5, 1831220661, 462.806423839388, 365.250000000001, 725.986112854993, 526.94436319394, 0.738862621675792, 0.740557610465079, ims-node2
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 182.625, 0.9, 0.00123696134287134, 462.806423839387, 0.789206850177077, 0, 154.338430815216, 154.338430815216, 1, 1, 269.926949117667, 263.472181842347, 0.852054655716334, 0.853821981155538, 0.707106781186548, 0.707106781186548, 0.56412825236664, 0.5, 422144279, 462.806423839388, 365.250000000001, 725.986112854993, 526.94436319394, 0.738862621675792, 0.740557610465079, ims-node2
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 182.625, 0.9, 0.00133037884156206, 443.132443032576, 0.824245675853505, 0, 154.338430815216, 154.338430815216, 1, 1, 268.983319561752, 263.472181842347, 0.873616420421582, 0.874668102958853, 0.707106781186548, 0.707106781186548, 0.55458564690492, 0.5, 1088470773, 443.132443032576, 365.250000000001, 685.846267563448, 526.94436319394, 0.777896504035964, 0.778915341438155, ims-node2
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 182.625, 0.9, 0.00133037884156206, 443.132443032576, 0.824245675853505, 0, 154.338430815216, 154.338430815216, 1, 1, 268.983319561752, 263.472181842347, 0.873616420421582, 0.874668102958853, 0.707106781186548, 0.707106781186548, 0.55458564690492, 0.5, 631166553, 443.132443032576, 365.250000000001, 685.846267563448, 526.94436319394, 0.777896504035964, 0.778915341438155, ims-node2
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 182.625, 0.9, 0.000383665198134289, 1688.16330077766, 0.649078202028939, 5.35505272347824e-05, 172.47091664017, 172.47091664017, 1, 1, 329.602169262547, 326.125035191387, 0.810901443516296, 0.813772835942944, 0.890898718140339, 0.890898718140339, 0.830612924969886, 0.7937005259841, 805752807, 1688.16330077766, 1095.75, 2457.35143936612, 1579.2893087386, 0.640780216309218, 0.641988351965206, ims-node2
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 182.625, 0.9, 0.000383665198134289, 1688.16330077766, 0.649078202028939, 5.35505272347824e-05, 172.47091664017, 172.47091664017, 1, 1, 329.602169262547, 326.125035191387, 0.810901443516296, 0.813772835942944, 0.890898718140339, 0.890898718140339, 0.830612924969886, 0.7937005259841, 77797906, 1688.16330077766, 1095.75, 2457.35143936612, 1579.2893087386, 0.640780216309218, 0.641988351965206, ims-node2
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 182.625, 0.9, 0.000428238272157105, 1531.45972128038, 0.715493842099808, 5.70926560775279e-05, 172.47091664017, 172.47091664017, 1, 1, 328.971801988586, 326.125035191387, 0.845754870041033, 0.847205764739482, 0.890898718140339, 0.890898718140339, 0.823879049407676, 0.7937005259841, 1569458242, 1531.45972128038, 1095.75, 2232.2400630396, 1579.2893087386, 0.706553266902412, 0.707170278811418, ims-node2
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 182.625, 0.9, 0.000428238272157105, 1531.45972128038, 0.715493842099808, 5.70926560775279e-05, 172.47091664017, 172.47091664017, 1, 1, 328.971801988586, 326.125035191387, 0.845754870041033, 0.847205764739482, 0.890898718140339, 0.890898718140339, 0.823879049407676, 0.7937005259841, 510724809, 1531.45972128038, 1095.75, 2232.2400630396, 1579.2893087386, 0.706553266902412, 0.707170278811418, ims-node2
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 182.625, 0.9, 0.00047903913968621, 1388.41927151816, 0.789206850177077, 6.07968272721487e-05, 172.47091664017, 172.47091664017, 1, 1, 328.257490738372, 326.125035191387, 0.884722361326578, 0.885281995245029, 0.890898718140339, 0.890898718140339, 0.816270851709675, 0.7937005259841, 566644416, 1388.41927151816, 1095.75, 2021.57509075752, 1579.2893087386, 0.780672850109349, 0.780905605590058, ims-node2
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 182.625, 0.9, 0.00047903913968621, 1388.41927151816, 0.789206850177077, 6.07968272721487e-05, 172.47091664017, 172.47091664017, 1, 1, 328.257490738372, 326.125035191387, 0.884722361326578, 0.885281995245029, 0.890898718140339, 0.890898718140339, 0.816270851709675, 0.7937005259841, 1004071736, 1388.41927151816, 1095.75, 2021.57509075752, 1579.2893087386, 0.780672850109349, 0.780905605590058, ims-node2
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 182.625, 0.9, 0.000503694269394424, 1329.39732909773, 0.824245675853505, 6.24813246728569e-05, 172.47091664017, 172.47091664017, 1, 1, 327.912392605294, 326.125035191387, 0.903428024532876, 0.9037449498191, 0.890898718140339, 0.890898718140339, 0.812603737470496, 0.7937005259841, 1463225573, 1329.39732909773, 1095.75, 1933.42912352642, 1579.2893087386, 0.816327804060021, 0.816471187857769, ims-node2
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 182.625, 0.9, 0.000503694269394424, 1329.39732909773, 0.824245675853505, 6.24813246728569e-05, 172.47091664017, 172.47091664017, 1, 1, 327.912392605294, 326.125035191387, 0.903428024532876, 0.9037449498191, 0.890898718140339, 0.890898718140339, 0.812603737470496, 0.7937005259841, 333226102, 1329.39732909773, 1095.75, 1933.42912352642, 1579.2893087386, 0.816327804060021, 0.816471187857769, ims-node2
